target_mode,candidate_id,state_date,actual_growth,actual_inflation,actual_labour,growth_lower,growth_upper,inflation_lower,inflation_upper,labour_lower,labour_upper,actual_regime,actual_family,growth_error,inflation_error,labour_error,forecast_growth,forecast_inflation,forecast_labour,forecast_regime,forecast_family,probabilities_json,primary_family,secondary_regime,family_top_probability,family_probability_margin,ambiguity_indicator,alternative_families_json,family_probabilities_json,regime_probabilities_json,threshold_family_consensus,scenario_count,forecast_family_probabilities_json,forecast_top_family
latest_revised,expanding_robust_z__policy__equal__sensitive,2022-04-30,-1.3743016196589224,0.15037584161039175,0.2153196484301238,-2.0,2.0,0.0025583974681870486,0.8744915884385294,-0.8199186830874668,1.3426418371492532,demand_slowdown,contraction,3.0338202229342586,0.30184567853966915,0.06344406094672961,1.6595186032753362,0.42791833871618556,0.4352107954083665,reflation,inflationary_expansion,"{""balanced_expansion"": 0.09765625, ""demand_slowdown"": 0.04296875, ""disinflationary_expansion"": 0.044921875, ""hard_landing_risk"": 0.0078125, ""mixed_transition"": 0.1259765625, ""overheating"": 0.1982421875, ""reflation"": 0.45703125, ""stagflation_risk"": 0.025390625}",contraction,demand_slowdown,0.7777777777777778,0.5555555555555556,False,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.7777777777777778, ""inflationary_expansion"": 0.0, ""mixed"": 0.2222222222222222}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.7777777777777778, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.2222222222222222, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.025390625, ""benign_expansion"": 0.142578125, ""contraction"": 0.05078125, ""inflationary_expansion"": 0.6552734375, ""mixed"": 0.1259765625}",inflationary_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2022-05-31,-1.3743016196589224,0.6093283628054926,0.17573171190889875,-2.0,2.0,-0.35108522230421124,0.49478044783072495,-0.8026804022391425,1.1600791389955505,stagflation_risk,adverse_supply,2.6435601832487383,-0.5374807500422357,-0.12741672554389977,1.269258563589816,0.06191053796796099,0.17729204890297728,mixed_transition,mixed,"{""balanced_expansion"": 0.1220703125, ""demand_slowdown"": 0.1044921875, ""disinflationary_expansion"": 0.2099609375, ""hard_landing_risk"": 0.029296875, ""mixed_transition"": 0.2119140625, ""overheating"": 0.037109375, ""reflation"": 0.2724609375, ""stagflation_risk"": 0.0126953125}",mixed,mixed_transition,0.6666666666666666,0.3333333333333333,False,"[""adverse_supply""]","{""adverse_supply"": 0.3333333333333333, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.6666666666666666}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.6666666666666666, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.3333333333333333}",False,81,"{""adverse_supply"": 0.0126953125, ""benign_expansion"": 0.33203125, ""contraction"": 0.1337890625, ""inflationary_expansion"": 0.3095703125, ""mixed"": 0.2119140625}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2022-06-30,-1.3743016196589224,1.3959889470022653,0.11828789310380815,-2.0,2.0,-0.1604664806750756,0.7276789198475647,-0.8023756604386867,0.9130202144186924,stagflation_risk,adverse_supply,2.56466634487961,-1.1123827274160207,-0.33007995385691113,1.1903647252206877,0.2687326820740025,-0.08091959519931533,reflation,inflationary_expansion,"{""balanced_expansion"": 0.138671875, ""demand_slowdown"": 0.0673828125, ""disinflationary_expansion"": 0.1025390625, ""hard_landing_risk"": 0.033203125, ""mixed_transition"": 0.154296875, ""overheating"": 0.076171875, ""reflation"": 0.4052734375, ""stagflation_risk"": 0.0224609375}",adverse_supply,stagflation_risk,1.0,1.0,False,[],"{""adverse_supply"": 1.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 1.0}",True,81,"{""adverse_supply"": 0.0224609375, ""benign_expansion"": 0.2412109375, ""contraction"": 0.1005859375, ""inflationary_expansion"": 0.4814453125, ""mixed"": 0.154296875}",inflationary_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2022-07-31,0.8772253301170281,-0.7176216910233958,0.555419917071442,-2.0,2.0,0.3998889407624286,1.2558055939230865,-0.8479951508788288,0.8754775884498534,disinflationary_expansion,benign_expansion,-0.3344018347444595,1.560975058358844,-0.8497961795837428,0.5428234953725686,0.8188646706885799,-0.13646450143477004,reflation,inflationary_expansion,"{""balanced_expansion"": 0.0478515625, ""demand_slowdown"": 0.025390625, ""disinflationary_expansion"": 0.0009765625, ""hard_landing_risk"": 0.083984375, ""mixed_transition"": 0.123046875, ""overheating"": 0.1376953125, ""reflation"": 0.4306640625, ""stagflation_risk"": 0.150390625}",benign_expansion,disinflationary_expansion,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 1.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 1.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.150390625, ""benign_expansion"": 0.048828125, ""contraction"": 0.109375, ""inflationary_expansion"": 0.568359375, ""mixed"": 0.123046875}",inflationary_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2022-08-31,0.8772253301170281,0.35748336292625554,-0.044428241367389806,-2.0,2.0,-1.189295218285348,-0.2896324512592427,-1.0288077022594986,1.1539326532786438,balanced_expansion,benign_expansion,-0.11026045343852431,-1.096947197698551,-0.08008807478073217,0.7669648766785038,-0.7079521223427343,0.04473828184380417,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0322265625, ""demand_slowdown"": 0.20703125, ""disinflationary_expansion"": 0.5087890625, ""hard_landing_risk"": 0.0673828125, ""mixed_transition"": 0.1767578125, ""overheating"": 0.0, ""reflation"": 0.0078125, ""stagflation_risk"": 0.0}",inflationary_expansion,reflation,0.4444444444444444,0.1111111111111111,True,"[""mixed"", ""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.2222222222222222, ""contraction"": 0.0, ""inflationary_expansion"": 0.4444444444444444, ""mixed"": 0.3333333333333333}","{""balanced_expansion"": 0.2222222222222222, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.3333333333333333, ""overheating"": 0.0, ""reflation"": 0.4444444444444444, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.541015625, ""contraction"": 0.2744140625, ""inflationary_expansion"": 0.0078125, ""mixed"": 0.1767578125}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2022-09-30,0.8772253301170281,0.35602279105174045,0.018446271152608787,-2.0,2.0,-0.538208482027213,0.3650149599868657,-1.0998073217057585,1.4740432383940085,balanced_expansion,benign_expansion,-0.8252422003416311,-0.44261955207191417,-0.020347125208337535,0.051983129775396986,-0.014374841786850667,0.21707451932576402,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.1337890625, ""demand_slowdown"": 0.2880859375, ""disinflationary_expansion"": 0.15625, ""hard_landing_risk"": 0.087890625, ""mixed_transition"": 0.1669921875, ""overheating"": 0.0078125, ""reflation"": 0.1455078125, ""stagflation_risk"": 0.013671875}",inflationary_expansion,reflation,0.4444444444444444,0.1111111111111111,True,"[""mixed"", ""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.2222222222222222, ""contraction"": 0.0, ""inflationary_expansion"": 0.4444444444444444, ""mixed"": 0.3333333333333333}","{""balanced_expansion"": 0.2222222222222222, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.3333333333333333, ""overheating"": 0.0, ""reflation"": 0.4444444444444444, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.013671875, ""benign_expansion"": 0.2900390625, ""contraction"": 0.3759765625, ""inflationary_expansion"": 0.1533203125, ""mixed"": 0.1669921875}",contraction
latest_revised,expanding_robust_z__policy__equal__sensitive,2022-10-31,0.7514765401292607,0.15960683918792315,0.12066873735516721,-2.0,2.0,-0.8594428011601412,0.04832011651317848,-0.9186850736357686,1.5150157233163888,balanced_expansion,benign_expansion,-0.06635142837356955,-0.5651681815114045,0.084736758121312,0.6851251117556911,-0.35293392775825183,0.4837483321789868,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0634765625, ""demand_slowdown"": 0.240234375, ""disinflationary_expansion"": 0.4375, ""hard_landing_risk"": 0.037109375, ""mixed_transition"": 0.1689453125, ""overheating"": 0.0009765625, ""reflation"": 0.0517578125, ""stagflation_risk"": 0.0}",mixed,mixed_transition,0.48148148148148145,0.037037037037037035,True,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.4444444444444444, ""contraction"": 0.0, ""inflationary_expansion"": 0.07407407407407407, ""mixed"": 0.48148148148148145}","{""balanced_expansion"": 0.4444444444444444, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.48148148148148145, ""overheating"": 0.0, ""reflation"": 0.07407407407407407, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.5009765625, ""contraction"": 0.27734375, ""inflationary_expansion"": 0.052734375, ""mixed"": 0.1689453125}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2022-11-30,0.7514765401292607,-0.34188022171661636,-0.00849439017977062,-2.0,2.0,-0.49786219750044025,0.4473735095134746,-1.138384600511855,0.9917545181982956,disinflationary_expansion,benign_expansion,-0.21081614016238115,0.31663587772313356,-0.36069845862332156,0.5406603999668795,0.10463220220257989,-0.20168279853343746,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.138671875, ""demand_slowdown"": 0.1748046875, ""disinflationary_expansion"": 0.1376953125, ""hard_landing_risk"": 0.080078125, ""mixed_transition"": 0.1943359375, ""overheating"": 0.0185546875, ""reflation"": 0.2333984375, ""stagflation_risk"": 0.0224609375}",benign_expansion,disinflationary_expansion,0.5925925925925926,0.18518518518518517,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.5925925925925926, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.4074074074074074}","{""balanced_expansion"": 0.037037037037037035, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.5555555555555556, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.4074074074074074, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0224609375, ""benign_expansion"": 0.2763671875, ""contraction"": 0.2548828125, ""inflationary_expansion"": 0.251953125, ""mixed"": 0.1943359375}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2022-12-31,0.7514765401292607,-0.3272510522440044,-0.21559794946131028,-2.0,2.0,-0.8541843831954861,0.12334605378569384,-1.1823304570568007,0.9466433553467642,disinflationary_expansion,benign_expansion,-1.4510218192950073,-0.038168112460891634,-0.2324012436651658,-0.6995452791657466,-0.2572279407589725,-0.2847170077642977,demand_slowdown,contraction,"{""balanced_expansion"": 0.099609375, ""demand_slowdown"": 0.3857421875, ""disinflationary_expansion"": 0.1376953125, ""hard_landing_risk"": 0.2333984375, ""mixed_transition"": 0.1015625, ""overheating"": 0.0009765625, ""reflation"": 0.037109375, ""stagflation_risk"": 0.00390625}",benign_expansion,disinflationary_expansion,0.5925925925925926,0.18518518518518517,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.5925925925925926, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.4074074074074074}","{""balanced_expansion"": 0.037037037037037035, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.5555555555555556, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.4074074074074074, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.00390625, ""benign_expansion"": 0.2373046875, ""contraction"": 0.619140625, ""inflationary_expansion"": 0.0380859375, ""mixed"": 0.1015625}",contraction
latest_revised,expanding_robust_z__policy__equal__sensitive,2023-01-31,0.8849746796993259,0.4532788590139555,-0.12056103867537388,-2.0,2.0,-1.1020425761462025,-0.12245913551836675,-1.175326019585739,1.108492430579573,balanced_expansion,benign_expansion,-0.2708282885428095,-1.0655297148462402,-0.11575361728246161,0.6141463911565164,-0.505772968164887,-0.011008138136359855,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.056640625, ""demand_slowdown"": 0.2041015625, ""disinflationary_expansion"": 0.4169921875, ""hard_landing_risk"": 0.0703125, ""mixed_transition"": 0.2255859375, ""overheating"": 0.0009765625, ""reflation"": 0.0244140625, ""stagflation_risk"": 0.0009765625}",inflationary_expansion,reflation,0.5555555555555556,0.33333333333333337,True,"[""benign_expansion"", ""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.2222222222222222, ""contraction"": 0.0, ""inflationary_expansion"": 0.5555555555555556, ""mixed"": 0.2222222222222222}","{""balanced_expansion"": 0.2222222222222222, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.2222222222222222, ""overheating"": 0.0, ""reflation"": 0.5555555555555556, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0009765625, ""benign_expansion"": 0.4736328125, ""contraction"": 0.2744140625, ""inflationary_expansion"": 0.025390625, ""mixed"": 0.2255859375}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2023-02-28,0.8849746796993259,0.05692863914660465,0.020877564666008933,-2.0,2.0,-0.5429768465412346,0.4281388265100744,-0.8490649645266468,1.4073115555531255,balanced_expansion,benign_expansion,0.4397352233772036,-0.11434764916218475,0.20578018000407663,1.3247099030765295,0.06684142058396769,0.5007061130776898,mixed_transition,mixed,"{""balanced_expansion"": 0.1376953125, ""demand_slowdown"": 0.111328125, ""disinflationary_expansion"": 0.2158203125, ""hard_landing_risk"": 0.0166015625, ""mixed_transition"": 0.1982421875, ""overheating"": 0.0556640625, ""reflation"": 0.2568359375, ""stagflation_risk"": 0.0078125}",mixed,mixed_transition,0.7407407407407407,0.5185185185185185,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.2222222222222222, ""contraction"": 0.0, ""inflationary_expansion"": 0.037037037037037035, ""mixed"": 0.7407407407407407}","{""balanced_expansion"": 0.2222222222222222, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.7407407407407407, ""overheating"": 0.0, ""reflation"": 0.037037037037037035, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0078125, ""benign_expansion"": 0.353515625, ""contraction"": 0.1279296875, ""inflationary_expansion"": 0.3125, ""mixed"": 0.1982421875}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2023-03-31,0.8849746796993259,-0.35389721044605715,-0.27201569305661544,-2.0,2.0,-0.6862646497293416,0.2974801883629981,-1.1465125246216092,1.3072091078458892,disinflationary_expansion,benign_expansion,0.3269869458595718,0.1595049797628854,0.20291887695640934,1.2119616255588976,-0.09571051779479292,0.14659562132724874,mixed_transition,mixed,"{""balanced_expansion"": 0.0986328125, ""demand_slowdown"": 0.1220703125, ""disinflationary_expansion"": 0.302734375, ""hard_landing_risk"": 0.033203125, ""mixed_transition"": 0.24609375, ""overheating"": 0.0087890625, ""reflation"": 0.18359375, ""stagflation_risk"": 0.0048828125}",benign_expansion,disinflationary_expansion,0.6666666666666666,0.3333333333333333,False,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.6666666666666666, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.3333333333333333}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.6666666666666666, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.3333333333333333, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0048828125, ""benign_expansion"": 0.4013671875, ""contraction"": 0.1552734375, ""inflationary_expansion"": 0.1923828125, ""mixed"": 0.24609375}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2023-04-30,0.503636219206129,0.07508049608828525,0.2156042807761828,-2.0,2.0,-1.1096342860349342,-0.12170381323906104,-1.1463437255506466,0.8251579790663554,balanced_expansion,benign_expansion,-0.016789157505031405,-0.6960670172424481,-0.5890979683682784,0.4868470617010976,-0.4373547633818557,-0.306240583318553,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0703125, ""demand_slowdown"": 0.208984375, ""disinflationary_expansion"": 0.3564453125, ""hard_landing_risk"": 0.10546875, ""mixed_transition"": 0.2314453125, ""overheating"": 0.0, ""reflation"": 0.02734375, ""stagflation_risk"": 0.0}",benign_expansion,balanced_expansion,0.8888888888888888,0.7777777777777777,False,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.8888888888888888, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.1111111111111111}","{""balanced_expansion"": 0.8888888888888888, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.1111111111111111, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.4267578125, ""contraction"": 0.314453125, ""inflationary_expansion"": 0.02734375, ""mixed"": 0.2314453125}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2023-05-31,0.503636219206129,-0.3551677588478624,-0.3286923032585252,-2.0,2.0,-0.7679451716913226,0.3132059620198045,-1.157478504377873,1.1918774523860671,disinflationary_expansion,benign_expansion,-0.004379210168981462,0.12779815401210332,0.3221741489232035,0.49925700903714754,-0.1207098987915305,0.19791617684226656,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.1162109375, ""demand_slowdown"": 0.2294921875, ""disinflationary_expansion"": 0.228515625, ""hard_landing_risk"": 0.08203125, ""mixed_transition"": 0.1845703125, ""overheating"": 0.013671875, ""reflation"": 0.1318359375, ""stagflation_risk"": 0.013671875}",benign_expansion,disinflationary_expansion,0.7160493827160493,0.43209876543209874,False,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.7160493827160493, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.2839506172839506}","{""balanced_expansion"": 0.04938271604938271, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.6666666666666666, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.2839506172839506, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.013671875, ""benign_expansion"": 0.3447265625, ""contraction"": 0.3115234375, ""inflationary_expansion"": 0.1455078125, ""mixed"": 0.1845703125}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2023-06-30,0.503636219206129,-0.504805227721431,0.3129033027317241,-2.0,2.0,-0.9530346686546606,0.12022926361654498,-1.1001990872614007,1.2617973000219693,disinflationary_expansion,benign_expansion,0.07222326918974353,0.0884025252023733,-0.26050478121885073,0.5758594883958725,-0.308263573138841,0.29129250038657756,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.083984375, ""demand_slowdown"": 0.2177734375, ""disinflationary_expansion"": 0.3740234375, ""hard_landing_risk"": 0.056640625, ""mixed_transition"": 0.185546875, ""overheating"": 0.001953125, ""reflation"": 0.0791015625, ""stagflation_risk"": 0.0009765625}",benign_expansion,disinflationary_expansion,0.8148148148148148,0.6296296296296295,False,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.8148148148148148, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.18518518518518517}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.8148148148148148, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.18518518518518517, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0009765625, ""benign_expansion"": 0.4580078125, ""contraction"": 0.2744140625, ""inflationary_expansion"": 0.0810546875, ""mixed"": 0.185546875}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2023-07-31,2.0,-0.913957501994992,0.09680711971060182,-2.0,2.0,-1.3516636314275814,-0.2693116390456344,-1.108446653912812,0.6001730987748153,disinflationary_expansion,benign_expansion,-1.5698351537257507,0.10346986675838421,-0.5460165117807454,0.43016484627424934,-0.6041910345479053,-0.336608078736636,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0556640625, ""demand_slowdown"": 0.224609375, ""disinflationary_expansion"": 0.359375, ""hard_landing_risk"": 0.1181640625, ""mixed_transition"": 0.228515625, ""overheating"": 0.0, ""reflation"": 0.013671875, ""stagflation_risk"": 0.0}",benign_expansion,disinflationary_expansion,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 1.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 1.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.4150390625, ""contraction"": 0.3427734375, ""inflationary_expansion"": 0.013671875, ""mixed"": 0.228515625}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2023-08-31,2.0,-0.718522619589829,-0.624858318282305,-2.0,2.0,-1.1636215914020667,-0.0973673562629235,-0.9622570509717709,1.288503979915233,disinflationary_expansion,benign_expansion,-1.4518863395186892,0.08802814575733386,0.7879817827540361,0.5481136604813108,-0.4717092506537019,0.42372480098832493,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0625, ""demand_slowdown"": 0.26171875, ""disinflationary_expansion"": 0.451171875, ""hard_landing_risk"": 0.044921875, ""mixed_transition"": 0.1435546875, ""overheating"": 0.001953125, ""reflation"": 0.0322265625, ""stagflation_risk"": 0.001953125}",mixed,mixed_transition,0.6666666666666666,0.3333333333333333,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.3333333333333333, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.6666666666666666}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.3333333333333333, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.6666666666666666, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.001953125, ""benign_expansion"": 0.513671875, ""contraction"": 0.306640625, ""inflationary_expansion"": 0.0341796875, ""mixed"": 0.1435546875}",benign_expansion
latest_revised,expanding_robust_z__policy__equal__sensitive,2023-09-30,2.0,-0.1098211225587911,-0.21320676801932095,-2.0,2.0,-0.9459707216193133,0.08415905913131776,-0.9817726525654242,1.2013684743443198,disinflationary_expansion,benign_expansion,-2.0618123022953236,-0.3210847086852066,0.3230046789087688,-0.06181230229532364,-0.30098254471186137,0.3337250939710984,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.09375, ""demand_slowdown"": 0.3603515625, ""disinflationary_expansion"": 0.265625, ""hard_landing_risk"": 0.0732421875, ""mixed_transition"": 0.1494140625, ""overheating"": 0.001953125, ""reflation"": 0.044921875, ""stagflation_risk"": 0.0107421875}",mixed,mixed_transition,0.7777777777777778,0.5555555555555556,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.2222222222222222, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.7777777777777778}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.2222222222222222, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.7777777777777778, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0107421875, ""benign_expansion"": 0.359375, ""contraction"": 0.43359375, ""inflationary_expansion"": 0.046875, ""mixed"": 0.1494140625}",contraction
latest_revised,expanding_robust_z__policy__equal__sensitive,2023-10-31,1.3620596105876643,-0.804099320128319,-0.5939881640819314,-2.0,2.0,-0.6848815773630904,0.37662286734602507,-0.9334558897019687,1.263197754644822,disinflationary_expansion,benign_expansion,-0.9053061416976962,0.6499699651197863,0.7588590965533581,0.45675346888996815,-0.009027422601947058,0.3995565104033498,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.125, ""demand_slowdown"": 0.2158203125, ""disinflationary_expansion"": 0.2060546875, ""hard_landing_risk"": 0.0595703125, ""mixed_transition"": 0.1611328125, ""overheating"": 0.029296875, ""reflation"": 0.177734375, ""stagflation_risk"": 0.025390625}",benign_expansion,disinflationary_expansion,0.5555555555555556,0.11111111111111116,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.5555555555555556, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.4444444444444444}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.5555555555555556, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.4444444444444444, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.025390625, ""benign_expansion"": 0.3310546875, ""contraction"": 0.275390625, ""inflationary_expansion"": 0.20703125, ""mixed"": 0.1611328125}",benign_expansion
